Test Leap Motion Data
Time min, sec, ms,X,Y,Z,Roll,Pitch,Yaw,time from start
9,24,267,50.2969,-4.01778,126.973,0.563071,1.01176,1.54875,89.918,
9,24,267,51.3664,-4.99813,128.906,1.0266,0.632983,1.13239,89.941,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,89.96,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,89.981,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,89.999,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.016,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.034,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.051,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.069,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.086,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.103,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.121,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.141,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.16,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.181,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.199,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.216,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.233,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.25,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.268,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.29,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.308,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.326,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.344,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.362,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.38,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.397,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.416,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.434,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.452,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.469,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.486,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.503,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.519,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.538,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.556,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.573,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.59,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.607,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.624,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.641,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.658,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.675,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.692,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.709,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.726,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.743,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.76,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.776,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.794,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.814,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.831,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.847,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.864,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.883,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.9,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.918,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.936,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.957,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.975,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,90.993,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.009,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.026,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.046,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.065,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.083,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.1,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.118,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.135,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.155,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.175,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.192,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.209,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.226,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.242,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.258,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.276,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.293,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.31,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.327,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.345,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.368,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.385,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.402,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.419,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.436,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.453,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.47,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.486,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.503,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.52,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.536,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.554,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.573,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.589,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.606,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.624,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.64,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.656,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.672,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.688,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.707,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.726,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.744,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.761,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.784,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.802,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.82,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.837,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.855,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.871,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.888,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.907,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.925,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.941,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.96,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.982,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,91.999,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.016,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.036,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.053,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.069,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.086,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.103,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.12,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.137,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.153,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.172,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.19,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.209,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.228,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.246,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.262,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.278,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.294,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.312,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.328,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.344,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.362,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.382,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.4,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.418,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.435,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.452,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.469,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.485,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.501,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.518,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.535,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.552,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.573,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.592,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.609,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.626,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.647,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.667,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.684,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.702,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.718,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.735,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.751,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.77,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.791,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.808,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.828,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.847,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.865,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.884,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.902,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.919,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.936,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.953,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.971,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,92.989,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.008,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.026,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.044,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.063,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.08,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.097,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.116,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.132,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.15,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.167,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.187,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.205,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.221,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.237,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.254,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.271,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.29,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.307,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.323,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.339,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.355,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.371,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.392,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.414,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.434,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.452,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.469,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.487,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.505,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.523,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.542,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.559,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.576,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.595,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.614,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.635,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.653,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.67,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.687,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.705,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.724,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.741,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.758,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.776,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.796,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.814,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.831,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.848,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.864,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.881,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.9,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.917,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.934,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.951,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.968,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,93.985,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.004,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.023,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.038,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.054,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.07,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.086,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.102,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.118,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.135,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.151,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.169,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.188,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.209,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.227,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.247,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.264,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.281,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.299,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.317,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.338,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.356,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.373,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.392,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.411,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.429,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.446,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.463,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.48,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.498,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.517,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.536,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.554,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.572,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.589,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.611,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.629,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.647,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.663,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.679,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.697,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.717,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.733,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.75,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.768,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.787,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.808,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.826,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.844,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.863,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.882,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.899,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.917,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.934,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.951,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.968,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,94.987,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.008,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.027,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.045,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.066,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.083,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.101,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.117,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.137,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.154,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.172,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.189,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.209,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.23,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.247,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.265,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.286,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.302,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.318,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.335,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.352,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.369,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.386,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.41,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.434,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.452,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.472,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.49,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.509,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.53,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.549,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.57,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.588,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.606,
9,24,267,52.1383,-6.35464,130.442,1.07015,0.671003,1.07382,95.626,
9,24,267,12.9567,-0.22518,99.0052,1.26127,-0.822729,0.71517,95.647,
9,24,267,10.6952,0.96016,101.879,1.53537,-0.724237,0.783967,95.676,
9,24,267,10.0539,5.53571,103.52,1.47746,-0.815581,0.756134,95.703,
9,24,267,10.9497,9.77544,105.17,1.28699,-1.00949,0.725246,95.729,
9,24,267,12.6344,13.5049,107.779,1.14669,-1.17844,0.642309,95.751,
9,24,267,14.0742,15.2422,109.628,1.13062,-1.19886,0.574132,95.769,
9,24,267,15.4992,16.9356,111.591,1.17162,-1.16947,0.528644,95.787,
9,24,267,17.2662,18.4609,113.687,1.1944,-1.11097,0.488488,95.807,
9,24,267,20.0569,20.3972,117.052,1.2742,-1.05334,0.488891,95.829,
9,24,267,22.3162,21.1682,119.144,1.33241,-1.02932,0.481655,95.848,
9,24,267,24.8787,20.9359,120.734,1.40378,-0.9831,0.445447,95.867,
9,24,267,27.5822,20.0113,122.172,1.49116,-0.988734,0.415406,95.887,
9,24,267,32.3454,18.9534,124.245,1.46127,-0.965739,0.277645,95.906,
9,24,267,35.5534,17.9456,125.356,1.43615,-0.925914,0.216967,95.926,
9,24,267,38.7427,17.0979,126.23,1.433,-0.877012,0.174455,95.946,
9,24,267,43.0807,15.5879,127.663,1.4326,-0.85824,0.115177,95.966,
9,24,267,45.9857,15.0107,128.385,1.44201,-0.830511,0.0959286,95.985,
9,24,267,48.8977,14.3676,128.748,1.46953,-0.787266,0.0774854,96.005,
9,24,267,49.8179,13.3568,128.853,1.51723,-0.74229,0.05662,96.028,
9,24,267,50.4577,12.8978,129.697,1.60039,-0.664764,0.0505651,96.048,
