Test motor Data
q1,q2,q3,q6,q7
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0983,28.9092,6.26581,0.695563,
31.4047,40.0994,28.9093,6.26581,0.696152,
31.4067,40.105,28.9104,6.26581,0.698876,
31.4184,40.1096,28.9119,6.26805,0.703663,
31.4398,40.1152,28.9138,6.27164,0.710345,
31.4724,40.1224,28.9158,6.27726,0.719347,
31.5269,40.1307,28.9215,6.28665,0.733945,
31.599,40.1376,28.921,6.29738,0.748304,
31.6804,40.1457,28.9236,6.31039,0.766639,
31.7847,40.159,28.9264,6.32773,0.788067,
31.9019,40.1711,28.9292,6.34692,0.812699,
32.0336,40.1951,28.9359,6.37076,0.841214,
32.1731,40.2327,28.9352,6.39679,0.872454,
32.3091,40.2863,28.9381,6.42503,0.907817,
32.4526,40.3728,28.9415,6.45811,0.94655,
32.5781,40.4724,28.9627,6.4908,0.988043,
32.7115,40.6158,28.9548,6.52427,1.03237,
32.8357,40.7973,28.9743,6.55982,1.08149,
32.9321,40.9793,29.0048,6.58903,1.12451,
33.0131,41.1875,29.0514,6.61779,1.16663,
33.0802,41.4171,29.1235,6.64547,1.21028,
33.1363,41.6435,29.1909,6.66893,1.24995,
33.1831,41.8699,29.2757,6.68888,1.28781,
33.2125,42.0228,29.3379,6.7012,1.3121,
33.2542,42.2357,29.4301,6.71673,1.3479,
33.3001,42.4525,29.53,6.72977,1.38372,
33.3503,42.6672,29.634,6.73978,1.42014,
33.4095,42.9111,29.755,6.74794,1.46154,
33.4777,43.1259,29.8678,6.75118,1.49447,
33.5407,43.3215,29.9692,6.75149,1.528,
33.6054,43.5211,30.0708,6.74726,1.5564,
33.6761,43.7036,30.1659,6.73952,1.58591,
33.7245,43.8323,30.2393,6.73279,1.60364,
33.8041,44.044,30.3365,6.71891,1.63178,
33.8876,44.2488,30.4387,6.70225,1.65682,
33.9646,44.4449,30.5339,6.68544,1.67683,
34.0416,44.625,30.6309,6.66843,1.69436,
34.1241,44.8204,30.7263,6.65079,1.70982,
34.2106,45.033,30.8369,6.63222,1.72339,
34.3031,45.2295,30.9187,6.61768,1.73191,
34.3919,45.4255,31.0246,6.60402,1.73771,
34.4784,45.6128,31.1184,6.59315,1.74012,
34.5975,45.8716,31.2398,6.58244,1.73819,
34.6846,46.0479,31.3308,6.57782,1.73355,
34.7651,46.2218,31.4202,6.57489,1.72696,
34.8389,46.3914,31.5161,6.5736,1.71972,
34.9093,46.5697,31.6,6.5736,1.71186,
34.9718,46.7523,31.7028,6.57449,1.70354,
35.0306,46.9701,31.8081,6.57721,1.69438,
35.0698,47.1538,31.9057,6.57986,1.68802,
35.0951,47.3265,31.9989,6.58237,1.68322,
35.1098,47.4862,32.0877,6.58458,1.6797,
35.1173,47.6351,32.1868,6.58684,1.67707,
35.1189,47.7902,32.2761,6.58877,1.67543,
35.1135,47.9254,32.3595,6.59034,1.67448,
35.1047,48.0541,32.4583,6.59168,1.67433,
35.0926,48.1686,32.5471,6.59262,1.67433,
35.0801,48.2621,32.6364,6.59325,1.67521,
35.0679,48.3375,32.7272,6.59362,1.67641,
35.0536,48.4072,32.8261,6.59391,1.6779,
35.0405,48.4551,32.9243,6.5942,1.67943,
35.0301,48.4834,33.0135,6.5942,1.68081,
35.0218,48.4976,33.097,6.59334,1.68197,
35.0154,48.4998,33.1672,6.59334,1.68298,
35.0109,48.4941,33.2279,6.59279,1.68379,
35.008,48.485,33.2686,6.59246,1.68447,
35.0064,48.4748,33.2917,6.59225,1.68565,
35.01,48.4614,33.3024,6.59275,1.68797,
35.022,48.4458,33.3006,6.59446,1.69174,
35.0434,48.4292,33.2892,6.59789,1.69675,
35.1026,48.4013,33.2545,6.60702,1.70594,
35.1563,48.3824,33.2252,6.61642,1.71157,
35.2182,48.3627,33.1928,6.62613,1.71648,
35.2834,48.344,33.1586,6.63669,1.72099,
35.3387,48.3267,33.1325,6.64603,1.72414,
35.383,48.3146,33.1107,6.65361,1.72631,
35.4221,48.3027,33.0935,6.66042,1.72792,
35.4525,48.2943,33.08,6.6657,1.72878,
35.4752,48.2881,33.0706,6.66986,1.72909,
35.4904,48.2841,33.0651,6.67296,1.72909,
35.5007,48.2817,33.0619,6.67491,1.72909,
35.5049,48.2809,33.0618,6.67609,1.72823,
35.5029,48.2819,33.0625,6.67609,1.727,
35.4968,48.2829,33.0631,6.67609,1.72538,
35.4873,48.284,33.0634,6.67522,1.72344,
35.4757,48.2856,33.0636,6.67406,1.72129,
35.4634,48.2869,33.0637,6.67281,1.71899,
35.4499,48.2888,33.0635,6.67141,1.71669,
35.4384,48.2902,33.0636,6.67021,1.71485,
35.4285,48.2915,33.0635,6.66922,1.71332,
35.4207,48.2922,33.0633,6.66836,1.71203,
35.4137,48.293,33.0631,6.66755,1.71102,
35.409,48.2936,33.063,6.66703,1.71032,
35.4058,48.2939,33.0629,6.66668,1.70999,
35.4042,48.294,33.0628,6.66637,1.70967,
35.4036,48.294,33.0627,6.66609,1.70967,
35.4032,48.2941,33.0626,6.66609,1.70967,
35.4044,48.2941,33.0626,6.66609,1.70967,
35.4064,48.2936,33.0625,6.66609,1.70967,
35.4084,48.2933,33.0625,6.66609,1.71056,
35.4104,48.2931,33.0624,6.66609,1.711,
35.4123,48.2929,33.0624,6.66697,1.7114,
35.4142,48.2926,33.0624,6.66697,1.71164,
35.416,48.2924,33.0625,6.66697,1.71201,
35.4173,48.2922,33.0625,6.66734,1.71212,
35.4184,48.2922,33.0625,6.66755,1.71242,
35.4191,48.2921,33.0625,6.66771,1.7126,
35.4197,48.2918,33.0626,6.66784,1.7126,
35.4198,48.2922,33.0624,6.66784,1.7126,
35.4201,48.2922,33.0624,6.66784,1.7126,
35.4204,48.2919,33.0626,6.66784,1.7126,
35.4205,48.2918,33.0626,6.66784,1.7126,
35.4205,48.2918,33.0626,6.66784,1.7126,
35.4194,48.2929,33.0626,6.66784,1.7126,
35.4194,48.2918,33.0626,6.66784,1.7126,
35.4189,48.2923,33.0626,6.66784,1.7126,
35.4185,48.2921,33.0625,6.66784,1.7126,
35.4181,48.2921,33.0625,6.66784,1.7126,
35.4178,48.2922,33.0625,6.66784,1.7126,
35.4175,48.2923,33.0625,6.66784,1.7126,
35.4173,48.2922,33.0625,6.66784,1.7126,
35.4171,48.2922,33.0626,6.66784,1.7126,
35.4168,48.2925,33.0626,6.66784,1.7126,
35.4167,48.2926,33.0624,6.66784,1.7126,
35.4167,48.2926,33.0622,6.66784,1.7126,
35.4167,48.2926,33.0621,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
35.4167,48.2926,33.0619,6.66784,1.7126,
